date,aristocracy,aristocrat,aristocratic,associate,backer
2008-04-14,1.0,8.57788629856,7.14933279112,82.6268967973,9.54939735428
2008-04-15,1.0,6.43341472392,0.0,61.4663500566,4.2441766019
2008-04-16,1.0,0.0,0.0,63.4816402223,6.36626490286
2008-04-17,1.0,8.57788629856,2.04266651175,81.6192517144,7.42730905333
2008-04-18,1.0,9.65012208588,1.02133325587,49.3746090618,4.2441766019
2008-04-19,2.0,4.28894314928,2.04266651175,58.4434148079,2.12208830095
2008-04-20,0.0,15.0113010225,0.0,51.3898992276,7.42730905333
2008-04-21,1.0,2.14447157464,0.0,73.5580910513,8.48835320381
2008-04-22,0.0,6.43341472392,0.0,82.6268967973,3.18313245143
2008-04-23,0.0,7.50565051124,0.0,72.5504459684,10.6104415048
2008-04-24,2.0,4.28894314928,0.0,60.4587049737,4.2441766019
2008-04-25,0.0,3.21670736196,3.06399976762,64.4892853052,9.54939735428
2008-04-26,0.0,15.0113010225,0.0,48.3669639789,4.2441766019
2008-04-27,5.0,2.14447157464,0.0,49.3746090618,9.54939735428
2008-04-28,2.0,5.3611789366,1.02133325587,70.5351558026,9.54939735428
2008-04-29,2.0,9.65012208588,2.04266651175,66.504575471,7.42730905333
2008-04-30,0.0,5.3611789366,1.02133325587,61.4663500566,7.42730905333
2008-05-01,0.0,5.3611789366,1.02133325587,57.435769725,11.6714856552
2008-05-02,1.0,5.3611789366,1.02133325587,61.4663500566,4.2441766019
2008-05-03,2.0,3.21670736196,0.0,37.2828680671,12.7325298057
2008-05-04,2.0,7.50565051124,2.04266651175,42.3210934816,5.30522075238
2008-05-05,2.0,6.43341472392,1.02133325587,77.5886713829,5.30522075238
2008-05-06,2.0,4.28894314928,1.02133325587,63.4816402223,6.36626490286
2008-05-07,1.0,4.28894314928,1.02133325587,77.5886713829,10.6104415048
2008-05-08,1.0,2.14447157464,1.02133325587,69.5275107197,4.2441766019
2008-05-09,6.0,5.3611789366,0.0,61.4663500566,9.54939735428
2008-05-10,2.0,0.0,0.0,36.2752229842,5.30522075238
2008-05-11,0.0,6.43341472392,0.0,33.2522877355,9.54939735428
2008-05-12,1.0,4.28894314928,0.0,71.5428008855,10.6104415048
2008-05-13,1.0,5.3611789366,0.0,60.4587049737,6.36626490286
2008-05-14,2.0,1.07223578732,0.0,59.4510598908,3.18313245143
2008-05-15,3.0,0.0,1.02133325587,60.4587049737,11.6714856552
2008-05-16,4.0,9.65012208588,1.02133325587,49.3746090618,6.36626490286
2008-05-17,2.0,0.0,0.0,35.2675779013,6.36626490286
2008-05-18,0.0,4.28894314928,2.04266651175,51.3898992276,7.42730905333
2008-05-19,0.0,6.43341472392,0.0,72.5504459684,3.18313245143
2008-05-20,2.0,3.21670736196,0.0,61.4663500566,7.42730905333
2008-05-21,2.0,1.07223578732,1.02133325587,76.5810263,10.6104415048
2008-05-22,0.0,2.14447157464,0.0,58.4434148079,4.2441766019
2008-05-23,0.0,8.57788629856,0.0,60.4587049737,3.18313245143
2008-05-24,2.0,4.28894314928,2.04266651175,50.3822541447,4.2441766019
2008-05-25,0.0,4.28894314928,0.0,50.3822541447,6.36626490286
2008-05-26,0.0,3.21670736196,0.0,35.2675779013,7.42730905333
2008-05-27,3.0,2.14447157464,0.0,52.3975443105,6.36626490286
2008-05-28,2.0,5.3611789366,2.04266651175,80.6116066315,6.36626490286
2008-05-29,2.0,2.14447157464,2.04266651175,79.6039615487,6.36626490286
2008-05-30,0.0,5.3611789366,0.0,78.5963164658,7.42730905333
2008-05-31,4.0,2.14447157464,2.04266651175,57.435769725,9.54939735428
2008-06-01,2.0,11.7945936605,0.0,44.3363836473,4.2441766019
2008-06-02,3.0,1.07223578732,0.0,67.5122205539,5.30522075238
2008-06-03,2.0,3.21670736196,2.04266651175,71.5428008855,4.2441766019
2008-06-04,2.0,3.21670736196,0.0,66.504575471,5.30522075238
2008-06-05,0.0,5.3611789366,1.02133325587,58.4434148079,7.42730905333
2008-06-06,0.0,3.21670736196,3.06399976762,58.4434148079,3.18313245143
2008-06-07,0.0,6.43341472392,0.0,79.6039615487,4.2441766019
2008-06-08,2.0,6.43341472392,0.0,35.2675779013,7.42730905333
2008-06-09,1.0,0.0,0.0,66.504575471,5.30522075238
2008-06-10,1.0,5.3611789366,0.0,69.5275107197,6.36626490286
2008-06-11,1.0,2.14447157464,0.0,82.6268967973,2.12208830095
2008-06-12,0.0,0.0,0.0,54.4128344763,2.12208830095
2008-06-13,0.0,1.07223578732,0.0,64.4892853052,3.18313245143
2008-06-14,2.0,2.14447157464,0.0,48.3669639789,2.12208830095
2008-06-15,0.0,4.28894314928,2.04266651175,32.2446426526,4.2441766019
2008-06-16,1.0,5.3611789366,0.0,73.5580910513,8.48835320381
2008-06-17,1.0,4.28894314928,0.0,78.5963164658,6.36626490286
2008-06-18,0.0,4.28894314928,0.0,60.4587049737,6.36626490286
2008-06-19,2.0,4.28894314928,1.02133325587,84.6421869631,2.12208830095
2008-06-20,0.0,9.65012208588,0.0,61.4663500566,8.48835320381
2008-06-21,0.0,4.28894314928,4.0853330235,46.3516738131,8.48835320381
2008-06-22,0.0,4.28894314928,0.0,50.3822541447,8.48835320381
2008-06-23,1.0,2.14447157464,0.0,65.4969303881,7.42730905333
2008-06-24,1.0,1.07223578732,2.04266651175,66.504575471,4.2441766019
2008-06-25,0.0,5.3611789366,1.02133325587,85.649832046,6.36626490286
2008-06-26,2.0,1.07223578732,2.04266651175,58.4434148079,6.36626490286
2008-06-27,0.0,10.7223578732,3.06399976762,60.4587049737,8.48835320381
2008-06-28,0.0,4.28894314928,0.0,33.2522877355,4.2441766019
2008-06-29,6.0,8.57788629856,0.0,36.2752229842,4.2441766019
2008-06-30,2.0,4.28894314928,1.02133325587,61.4663500566,20.159838859
2008-07-01,2.0,4.28894314928,0.0,80.6116066315,5.30522075238
2008-07-02,0.0,1.07223578732,0.0,66.504575471,9.54939735428
2008-07-03,3.0,3.21670736196,0.0,61.4663500566,4.2441766019
2008-07-04,4.0,6.43341472392,0.0,52.3975443105,11.6714856552
2008-07-05,0.0,0.0,0.0,41.3134483987,2.12208830095
2008-07-06,0.0,4.28894314928,0.0,45.3440287302,14.8546181067
2008-07-07,1.0,7.50565051124,0.0,67.5122205539,12.7325298057
2008-07-08,0.0,4.28894314928,0.0,76.5810263,4.2441766019
2008-07-09,2.0,4.28894314928,0.0,73.5580910513,11.6714856552
2008-07-10,1.0,4.28894314928,0.0,57.435769725,9.54939735428
2008-07-11,1.0,3.21670736196,1.02133325587,62.4739951394,5.30522075238
2008-07-12,0.0,2.14447157464,2.04266651175,46.3516738131,9.54939735428
2008-07-13,0.0,4.28894314928,2.04266651175,56.4281246421,2.12208830095
2008-07-14,0.0,7.50565051124,1.02133325587,72.5504459684,9.54939735428
2008-07-15,0.0,2.14447157464,0.0,70.5351558026,3.18313245143
2008-07-16,1.0,6.43341472392,0.0,86.6574771289,12.7325298057
2008-07-17,1.0,4.28894314928,0.0,71.5428008855,7.42730905333
2008-07-18,0.0,4.28894314928,0.0,58.4434148079,8.48835320381
2008-07-19,0.0,5.3611789366,0.0,42.3210934816,9.54939735428
2008-07-20,0.0,4.28894314928,0.0,54.4128344763,11.6714856552
2008-07-21,1.0,6.43341472392,0.0,64.4892853052,7.42730905333
2008-07-22,0.0,1.07223578732,2.04266651175,74.5657361342,5.30522075238
2008-07-23,0.0,5.3611789366,0.0,71.5428008855,7.42730905333
2008-07-24,0.0,4.28894314928,1.02133325587,97.7415730407,10.6104415048
2008-07-25,1.0,5.3611789366,0.0,61.4663500566,3.18313245143
2008-07-26,2.0,4.28894314928,2.04266651175,40.3058033158,5.30522075238
2008-07-27,0.0,2.14447157464,0.0,57.435769725,7.42730905333
2008-07-28,3.0,7.50565051124,0.0,66.504575471,6.36626490286
2008-07-29,2.0,3.21670736196,0.0,68.5198656368,8.48835320381
2008-07-30,2.0,5.3611789366,2.04266651175,64.4892853052,6.36626490286
2008-07-31,2.0,4.28894314928,1.02133325587,76.5810263,8.48835320381
2008-08-01,1.0,6.43341472392,1.02133325587,73.5580910513,6.36626490286
2008-08-02,4.0,4.28894314928,0.0,78.5963164658,2.12208830095
2008-08-03,0.0,0.0,2.04266651175,31.2369975697,7.42730905333
2008-08-04,2.0,5.3611789366,0.0,71.5428008855,9.54939735428
2008-08-05,5.0,5.3611789366,1.02133325587,53.4051893934,5.30522075238
2008-08-06,1.0,8.57788629856,0.0,65.4969303881,7.42730905333
2008-08-07,0.0,6.43341472392,0.0,78.5963164658,4.2441766019
2008-08-08,0.0,1.07223578732,0.0,70.5351558026,6.36626490286
2008-08-09,4.0,4.28894314928,0.0,29.2217074039,2.12208830095
2008-08-10,0.0,9.65012208588,0.0,52.3975443105,16.9767064076
2008-08-11,1.0,5.3611789366,0.0,80.6116066315,8.48835320381
2008-08-12,3.0,2.14447157464,1.02133325587,64.4892853052,10.6104415048
2008-08-13,0.0,6.43341472392,0.0,61.4663500566,8.48835320381
2008-08-14,1.0,1.07223578732,1.02133325587,64.4892853052,6.36626490286
2008-08-15,0.0,6.43341472392,0.0,49.3746090618,9.54939735428
2008-08-16,4.0,5.3611789366,0.0,52.3975443105,2.12208830095
2008-08-17,0.0,2.14447157464,0.0,34.2599328184,5.30522075238
2008-08-18,0.0,7.50565051124,1.02133325587,58.4434148079,5.30522075238
2008-08-19,0.0,5.3611789366,1.02133325587,77.5886713829,6.36626490286
2008-08-20,1.0,3.21670736196,0.0,66.504575471,8.48835320381
2008-08-21,6.0,4.28894314928,2.04266651175,67.5122205539,6.36626490286
2008-08-22,1.0,6.43341472392,1.02133325587,61.4663500566,7.42730905333
2008-08-23,3.0,3.21670736196,0.0,58.4434148079,5.30522075238
2008-08-24,5.0,3.21670736196,0.0,51.3898992276,9.54939735428
2008-08-25,2.0,8.57788629856,1.02133325587,70.5351558026,8.48835320381
2008-08-26,1.0,3.21670736196,0.0,78.5963164658,10.6104415048
2008-08-27,3.0,0.0,2.04266651175,74.5657361342,7.42730905333
2008-08-28,4.0,7.50565051124,0.0,81.6192517144,11.6714856552
2008-08-29,4.0,4.28894314928,0.0,61.4663500566,6.36626490286
2008-08-30,0.0,3.21670736196,3.06399976762,43.3287385645,7.42730905333
2008-08-31,2.0,5.3611789366,0.0,38.29051315,7.42730905333
2008-09-01,2.0,6.43341472392,0.0,52.3975443105,2.12208830095
2008-09-02,0.0,3.21670736196,1.02133325587,71.5428008855,6.36626490286
2008-09-03,3.0,3.21670736196,1.02133325587,83.6345418802,5.30522075238
2008-09-04,2.0,9.65012208588,0.0,87.6651222118,7.42730905333
2008-09-05,0.0,2.14447157464,0.0,64.4892853052,5.30522075238
2008-09-06,0.0,5.3611789366,0.0,36.2752229842,9.54939735428
2008-09-07,5.0,5.3611789366,2.04266651175,74.5657361342,2.12208830095
2008-09-08,2.0,8.57788629856,2.04266651175,82.6268967973,6.36626490286
2008-09-09,9.0,4.28894314928,1.02133325587,66.504575471,5.30522075238
2008-09-10,2.0,2.14447157464,0.0,76.5810263,11.6714856552
2008-09-11,4.0,5.3611789366,1.02133325587,67.5122205539,8.48835320381
2008-09-12,2.0,5.3611789366,1.02133325587,54.4128344763,7.42730905333
2008-09-13,2.0,3.21670736196,0.0,40.3058033158,5.30522075238
2008-09-14,0.0,2.14447157464,3.06399976762,40.3058033158,8.48835320381
2008-09-15,0.0,5.3611789366,1.02133325587,84.6421869631,8.48835320381
2008-09-16,2.0,2.14447157464,1.02133325587,68.5198656368,3.18313245143
2008-09-17,0.0,7.50565051124,0.0,78.5963164658,8.48835320381
2008-09-18,4.0,6.43341472392,0.0,75.5733812171,7.42730905333
2008-09-19,0.0,8.57788629856,1.02133325587,82.6268967973,13.7935739562
2008-09-20,7.0,5.3611789366,0.0,37.2828680671,18.0377505581
2008-09-21,0.0,5.3611789366,2.04266651175,40.3058033158,15.9156622571
2008-09-22,4.0,7.50565051124,0.0,72.5504459684,6.36626490286
2008-09-23,6.0,4.28894314928,1.02133325587,90.6880574605,6.36626490286
2008-09-24,2.0,2.14447157464,3.06399976762,76.5810263,12.7325298057
2008-09-25,1.0,2.14447157464,1.02133325587,100.764508289,5.30522075238
2008-09-26,1.0,17.1557725971,5.10666627937,68.5198656368,7.42730905333
2008-09-27,2.0,8.57788629856,2.04266651175,66.504575471,6.36626490286
2008-09-28,3.0,5.3611789366,3.06399976762,48.3669639789,8.48835320381
2008-09-29,1.0,3.21670736196,1.02133325587,82.6268967973,7.42730905333
2008-09-30,1.0,9.65012208588,1.02133325587,59.4510598908,5.30522075238
2008-10-01,4.0,6.43341472392,4.0853330235,66.504575471,6.36626490286
2008-10-02,3.0,4.28894314928,0.0,64.4892853052,4.2441766019
2008-10-03,5.0,5.3611789366,1.02133325587,75.5733812171,5.30522075238
2008-10-04,0.0,2.14447157464,0.0,39.2981582329,10.6104415048
2008-10-05,5.0,3.21670736196,0.0,51.3898992276,11.6714856552
2008-10-06,1.0,1.07223578732,0.0,71.5428008855,10.6104415048
2008-10-07,1.0,6.43341472392,2.04266651175,62.4739951394,8.48835320381
2008-10-08,4.0,9.65012208588,1.02133325587,67.5122205539,4.2441766019
2008-10-09,6.0,4.28894314928,1.02133325587,66.504575471,7.42730905333
2008-10-10,3.0,1.07223578732,2.04266651175,65.4969303881,10.6104415048
2008-10-11,5.0,3.21670736196,0.0,55.4204795592,5.30522075238
2008-10-12,2.0,8.57788629856,2.04266651175,38.29051315,2.12208830095
2008-10-13,4.0,4.28894314928,1.02133325587,56.4281246421,13.7935739562
2008-10-14,2.0,4.28894314928,3.06399976762,66.504575471,5.30522075238
2008-10-15,6.0,3.21670736196,1.02133325587,67.5122205539,8.48835320381
2008-10-16,1.0,5.3611789366,2.04266651175,65.4969303881,6.36626490286
2008-10-17,4.0,7.50565051124,0.0,55.4204795592,8.48835320381
2008-10-18,0.0,8.57788629856,0.0,55.4204795592,2.12208830095
2008-10-19,3.0,2.14447157464,0.0,35.2675779013,3.18313245143
2008-10-20,3.0,4.28894314928,2.04266651175,83.6345418802,8.48835320381
2008-10-21,4.0,4.28894314928,2.04266651175,62.4739951394,3.18313245143
2008-10-22,3.0,5.3611789366,2.04266651175,74.5657361342,7.42730905333
2008-10-23,3.0,1.07223578732,2.04266651175,88.6727672947,4.2441766019
2008-10-24,2.0,12.8668294478,2.04266651175,59.4510598908,9.54939735428
2008-10-25,0.0,8.57788629856,0.0,53.4051893934,8.48835320381
2008-10-26,3.0,3.21670736196,0.0,41.3134483987,11.6714856552
2008-10-27,3.0,5.3611789366,3.06399976762,62.4739951394,9.54939735428
2008-10-28,2.0,4.28894314928,2.04266651175,68.5198656368,5.30522075238
2008-10-29,3.0,3.21670736196,2.04266651175,68.5198656368,10.6104415048
2008-10-30,2.0,3.21670736196,1.02133325587,60.4587049737,2.12208830095
2008-10-31,4.0,4.28894314928,0.0,60.4587049737,9.54939735428
2008-11-01,2.0,0.0,2.04266651175,45.3440287302,5.30522075238
2008-11-02,2.0,2.14447157464,0.0,41.3134483987,8.48835320381
2008-11-03,6.0,4.28894314928,3.06399976762,69.5275107197,6.36626490286
2008-11-04,3.0,7.50565051124,1.02133325587,75.5733812171,7.42730905333
2008-11-05,4.0,6.43341472392,0.0,65.4969303881,5.30522075238
2008-11-06,2.0,3.21670736196,1.02133325587,69.5275107197,6.36626490286
2008-11-07,0.0,2.14447157464,2.04266651175,70.5351558026,8.48835320381
2008-11-08,0.0,8.57788629856,0.0,49.3746090618,6.36626490286
2008-11-09,5.0,5.3611789366,2.04266651175,45.3440287302,2.12208830095
2008-11-10,4.0,1.07223578732,0.0,66.504575471,3.18313245143
2008-11-11,0.0,5.3611789366,2.04266651175,66.504575471,10.6104415048
2008-11-12,4.0,5.3611789366,0.0,79.6039615487,4.2441766019
2008-11-13,6.0,6.35573353626,1.80826215794,77.631846505,6.36626490286
2008-11-14,2.0,8.47431138167,0.0,54.7404045868,3.18313245143
2008-11-15,2.0,6.35573353626,1.80826215794,36.8253630857,8.48835320381
2008-11-16,3.0,3.17786676813,1.80826215794,49.7640041698,11.6714856552
2008-11-17,4.0,3.17786676813,3.61652431588,78.6271265883,9.54939735428
2008-11-18,2.0,2.11857784542,0.0,96.5421680895,5.30522075238
2008-11-19,0.0,4.23715569084,0.904131078971,83.6035270053,5.30522075238
2008-11-20,3.0,2.11857784542,1.80826215794,66.6837655876,4.2441766019
2008-11-21,2.0,5.29644461355,0.904131078971,52.74984442,3.18313245143
2008-11-22,0.0,6.35573353626,0.0,45.7828838363,6.36626490286
2008-11-23,2.0,3.17786676813,1.80826215794,43.7923236695,8.48835320381
2008-11-24,1.0,6.35573353626,0.0,66.6837655876,5.30522075238
2008-11-25,3.0,7.41502245896,0.904131078971,73.6507261714,3.18313245143
2008-11-26,3.0,3.17786676813,0.904131078971,38.8159232525,10.6104415048
2008-11-27,2.0,7.41502245896,0.0,29.8584025019,7.42730905333
2008-11-28,0.0,8.47431138167,1.80826215794,23.8867220015,10.6104415048
2008-11-29,0.0,5.29644461355,0.0,44.7876037529,6.95406697663
2008-11-30,9.86666666667,3.17786676813,3.61652431588,44.7876037529,3.47703348832
2008-12-01,8.22222222222,4.23715569084,0.904131078971,72.655446088,10.4311004649
2008-12-02,4.93333333333,4.23715569084,0.0,79.6224066717,6.95406697663
2008-12-03,8.22222222222,2.11857784542,0.904131078971,61.7073651706,0.0
2008-12-04,4.93333333333,6.35573353626,0.0,72.655446088,6.95406697663
2008-12-05,3.28888888889,3.17786676813,0.0,68.6743257544,10.4311004649
2008-12-06,4.93333333333,3.17786676813,0.0,42.7970435861,6.95406697663
2008-12-07,3.28888888889,5.29644461355,1.80826215794,51.7545643366,5.79505581386
2008-12-08,0.0,1.05928892271,0.0,58.7215249204,3.47703348832
2008-12-09,0.0,3.17786676813,3.61652431588,61.7073651706,9.27208930217
2008-12-10,6.57777777778,1.05928892271,1.80826215794,62.702645254,6.95406697663
2008-12-11,6.57777777778,6.35573353626,0.904131078971,51.7545643366,5.79505581386
2008-12-12,3.28888888889,5.29644461355,1.80826215794,60.7120850872,3.47703348832
2008-12-13,3.28888888889,3.17786676813,1.80826215794,61.7073651706,12.7491227905
2008-12-14,3.28888888889,6.35573353626,1.80826215794,52.74984442,3.47703348832
2008-12-15,3.28888888889,7.41502245896,0.0,52.74984442,5.79505581386
2008-12-16,3.28888888889,5.29644461355,2.71239323691,65.6884855042,1.15901116277
2008-12-17,0.0,5.29644461355,0.0,68.6743257544,5.79505581386
2008-12-18,6.57777777778,8.47431138167,0.0,48.7687240864,6.95406697663
2008-12-19,1.64444444444,5.29644461355,0.0,61.7073651706,4.63604465109
2008-12-20,4.93333333333,10.5928892271,1.80826215794,40.8064834193,5.79505581386
2008-12-21,3.28888888889,0.0,1.80826215794,40.8064834193,2.31802232554
2008-12-22,1.64444444444,4.23715569084,0.904131078971,63.6979253374,11.5901116277
2008-12-23,0.0,9.53360030438,0.0,49.7640041698,5.79505581386
2008-12-24,0.0,5.29644461355,0.0,44.7876037529,3.47703348832
2008-12-25,0.0,9.53360030438,0.0,38.8159232525,2.31802232554
2008-12-26,0.0,0.0,1.80826215794,39.8112033359,3.47703348832
2008-12-27,6.57777777778,4.23715569084,0.0,36.8253630857,12.7491227905
2008-12-28,0.0,7.41502245896,1.80826215794,29.8584025019,8.1130781394
2008-12-29,1.64444444444,5.29644461355,0.0,42.7970435861,10.4311004649
2008-12-30,6.57777777778,5.29644461355,0.904131078971,58.7215249204,13.9081339533
2008-12-31,1.64444444444,3.17786676813,0.904131078971,43.7923236695,9.27208930217
2009-01-01,6.57777777778,2.11857784542,1.80826215794,28.8631224185,12.7491227905
2009-01-02,0.0,3.17786676813,0.0,59.7168050038,8.1130781394
2009-01-03,3.28888888889,0.0,0.0,50.7592842532,10.4311004649
2009-01-04,3.28888888889,5.29644461355,1.80826215794,50.7592842532,10.4311004649
2009-01-05,3.28888888889,5.29644461355,0.904131078971,72.655446088,6.95406697663
2009-01-06,3.28888888889,5.29644461355,0.0,70.6648859212,8.1130781394
2009-01-07,1.64444444444,3.17786676813,0.904131078971,75.6412863382,4.63604465109
2009-01-08,4.93333333333,3.17786676813,0.0,67.679045671,6.95406697663
2009-01-09,3.28888888889,2.11857784542,1.80826215794,65.6884855042,9.27208930217
2009-01-10,3.28888888889,5.29644461355,0.0,41.8017635027,5.79505581386
2009-01-11,3.28888888889,5.29644461355,0.0,55.7356846702,6.95406697663
2009-01-12,3.28888888889,7.41502245896,1.80826215794,76.6365664216,4.63604465109
2009-01-13,8.22222222222,3.17786676813,0.904131078971,71.6601660046,10.4311004649
2009-01-14,1.64444444444,4.23715569084,0.904131078971,72.655446088,4.63604465109
2009-01-15,1.64444444444,6.35573353626,0.904131078971,81.6129668385,4.63604465109
2009-01-16,4.93333333333,2.11857784542,0.904131078971,51.7545643366,5.79505581386
2009-01-17,0.0,3.17786676813,2.71239323691,49.7640041698,6.95406697663
2009-01-18,4.93333333333,6.35573353626,0.0,58.7215249204,10.4311004649
2009-01-19,1.64444444444,8.47431138167,0.0,57.726244837,10.4311004649
2009-01-20,3.28888888889,7.41502245896,0.904131078971,65.6884855042,6.95406697663
2009-01-21,3.28888888889,4.23715569084,2.71239323691,78.6271265883,9.27208930217
2009-01-22,6.57777777778,4.23715569084,0.904131078971,74.6460062548,10.4311004649
2009-01-23,8.22222222222,2.11857784542,0.0,49.7640041698,16.2261562788
2009-01-24,1.64444444444,0.0,0.0,36.8253630857,17.3851674416
2009-01-25,0.0,7.41502245896,0.0,65.6884855042,6.95406697663
2009-01-26,4.93333333333,3.17786676813,1.80826215794,74.6460062548,6.95406697663
2009-01-27,3.28888888889,7.41502245896,0.904131078971,99.5280083397,8.1130781394
2009-01-28,4.93333333333,8.47431138167,0.0,71.6601660046,6.95406697663
2009-01-29,1.64444444444,6.35573353626,0.0,85.5940871721,4.63604465109
2009-01-30,3.28888888889,9.53360030438,0.904131078971,69.6696058378,3.47703348832
2009-01-31,6.57777777778,1.05928892271,0.904131078971,36.8253630857,8.1130781394
2009-02-01,8.22222222222,5.29644461355,1.80826215794,46.7781639196,10.4311004649
2009-02-02,3.28888888889,4.23715569084,0.0,68.6743257544,3.47703348832
2009-02-03,3.28888888889,5.29644461355,0.0,77.631846505,8.1130781394
2009-02-04,8.22222222222,7.41502245896,0.904131078971,79.6224066717,5.79505581386
2009-02-05,3.28888888889,4.23715569084,0.0,68.6743257544,4.63604465109
2009-02-06,1.64444444444,3.17786676813,0.0,51.7545643366,9.27208930217
2009-02-07,4.93333333333,7.41502245896,0.0,48.7687240864,6.95406697663
2009-02-08,3.28888888889,6.35573353626,0.0,56.7309647536,13.9081339533
2009-02-09,0.0,1.05928892271,1.80826215794,66.6837655876,4.63604465109
2009-02-10,1.64444444444,5.29644461355,0.904131078971,59.7168050038,5.79505581386
2009-02-11,6.57777777778,9.53360030438,1.80826215794,84.5988070887,10.4311004649
2009-02-12,4.93333333333,3.17786676813,1.80826215794,55.7356846702,6.95406697663
2009-02-13,3.28888888889,3.17786676813,0.904131078971,47.773444003,5.79505581386
2009-02-14,0.0,5.29644461355,0.0,45.7828838363,5.79505581386
2009-02-15,3.28888888889,0.0,0.0,56.7309647536,9.27208930217
2009-02-16,3.28888888889,4.23715569084,0.0,64.6932054208,3.47703348832
2009-02-17,3.28888888889,5.29644461355,0.0,87.5846473389,10.4311004649
2009-02-18,4.93333333333,5.29644461355,0.904131078971,63.6979253374,5.79505581386
2009-02-19,9.86666666667,5.29644461355,0.904131078971,66.6837655876,8.1130781394
2009-02-20,0.0,1.05928892271,0.904131078971,60.7120850872,3.47703348832
2009-02-21,4.93333333333,4.23715569084,2.71239323691,45.7828838363,1.15901116277
2009-02-22,1.64444444444,3.17786676813,0.0,63.6979253374,17.3851674416
2009-02-23,1.64444444444,3.17786676813,0.0,76.6365664216,11.5901116277
2009-02-24,3.28888888889,2.11857784542,0.0,74.6460062548,9.27208930217
2009-02-25,0.0,5.29644461355,0.0,73.6507261714,15.067145116
2009-02-26,1.64444444444,5.29644461355,0.904131078971,67.679045671,8.1130781394
2009-02-27,6.57777777778,2.11857784542,0.904131078971,77.631846505,11.5901116277
2009-02-28,0.0,3.17786676813,0.0,47.773444003,10.4311004649
2009-03-01,6.57777777778,3.17786676813,0.0,45.7828838363,4.63604465109
2009-03-02,1.64444444444,2.11857784542,1.80826215794,75.6412863382,12.7491227905
2009-03-03,6.57777777778,6.35573353626,0.904131078971,79.6224066717,5.79505581386
2009-03-04,3.28888888889,1.05928892271,0.0,75.6412863382,3.47703348832
2009-03-05,1.64444444444,7.41502245896,0.0,61.7073651706,8.1130781394
2009-03-06,6.57777777778,5.29644461355,0.0,72.655446088,4.63604465109
2009-03-07,0.0,6.35573353626,0.0,30.8536825853,4.63604465109
2009-03-08,4.93333333333,6.35573353626,2.71239323691,44.7876037529,5.79505581386
2009-03-09,3.28888888889,2.11857784542,0.0,73.6507261714,6.95406697663
2009-03-10,4.93333333333,4.23715569084,0.904131078971,74.6460062548,10.4311004649
2009-03-11,4.93333333333,4.23715569084,0.904131078971,66.6837655876,6.95406697663
2009-03-12,1.64444444444,6.35573353626,0.0,78.6271265883,11.5901116277
2009-03-13,4.93333333333,5.29644461355,1.80826215794,73.6507261714,4.63604465109
2009-03-14,3.28888888889,2.11857784542,0.0,44.7876037529,6.95406697663
2009-03-15,3.28888888889,5.29644461355,0.0,49.7640041698,6.95406697663
2009-03-16,6.57777777778,5.29644461355,0.0,52.74984442,10.4311004649
2009-03-17,6.57777777778,3.17786676813,0.904131078971,64.6932054208,4.63604465109
2009-03-18,3.28888888889,1.05928892271,0.0,57.726244837,9.27208930217
2009-03-19,1.64444444444,4.23715569084,1.80826215794,68.6743257544,8.1130781394
2009-03-20,1.64444444444,3.17786676813,0.0,61.7073651706,9.27208930217
2009-03-21,3.28888888889,6.35573353626,0.0,26.8725622517,5.79505581386
2009-03-22,4.93333333333,5.29644461355,0.0,40.8064834193,9.27208930217
2009-03-23,8.22222222222,7.41502245896,0.904131078971,79.6224066717,8.1130781394
2009-03-24,4.93333333333,3.17786676813,0.0,69.6696058378,6.95406697663
2009-03-25,1.64444444444,11.6521781498,0.904131078971,74.6460062548,5.79505581386
2009-03-26,1.64444444444,5.29644461355,1.80826215794,76.6365664216,4.63604465109
2009-03-27,3.28888888889,4.23715569084,0.904131078971,60.7120850872,13.9081339533
2009-03-28,4.93333333333,9.53360030438,0.904131078971,30.8536825853,6.95406697663
2009-03-29,6.57777777778,3.17786676813,0.0,43.7923236695,8.1130781394
2009-03-30,1.64444444444,3.17786676813,0.904131078971,57.726244837,6.95406697663
2009-03-31,4.93333333333,4.23715569084,0.904131078971,58.7215249204,4.63604465109
2009-04-01,1.64444444444,4.23715569084,0.904131078971,56.7309647536,5.79505581386
2009-04-02,3.28888888889,5.29644461355,0.0,61.7073651706,8.1130781394
2009-04-03,1.64444444444,4.23715569084,0.904131078971,60.7120850872,10.4311004649
2009-04-04,0.0,6.35573353626,0.0,31.8489626687,10.4311004649
2009-04-05,0.0,2.11857784542,0.0,54.7404045868,5.79505581386
2009-04-06,4.93333333333,3.17786676813,0.0,61.7073651706,6.95406697663
2009-04-07,1.64444444444,2.11857784542,0.0,65.6884855042,3.47703348832
2009-04-08,1.64444444444,6.35573353626,0.904131078971,57.726244837,3.47703348832
2009-04-09,0.0,7.41502245896,0.904131078971,55.7356846702,6.95406697663
2009-04-10,1.64444444444,6.35573353626,0.904131078971,50.7592842532,9.27208930217
2009-04-11,0.0,11.6521781498,2.71239323691,43.7923236695,2.31802232554
2009-04-12,3.28888888889,2.11857784542,2.71239323691,47.773444003,0.0
2009-04-13,4.93333333333,8.47431138167,1.80826215794,67.679045671,6.95406697663
